time,value
2025-04-13T00:52:20.238504425Z,44
2025-04-13T00:52:20.758122894Z,43
2025-04-13T00:52:21.31568803Z,45
2025-04-13T00:52:22.076308733Z,44
2025-04-13T00:52:22.630241067Z,45
2025-04-13T00:52:23.188156091Z,44
2025-04-13T00:52:23.768047035Z,45
2025-04-13T00:52:24.324342148Z,44
2025-04-13T00:52:24.900511853Z,45
2025-04-13T00:52:25.456078858Z,44
2025-04-13T00:52:26.125098191Z,45
2025-04-13T00:52:26.776427517Z,44
2025-04-13T00:52:27.324817495Z,45
2025-04-13T00:52:27.908057846Z,44
2025-04-13T00:52:28.46203338Z,45
2025-04-13T00:52:29.108019116Z,44
2025-04-13T00:52:29.785085497Z,45
2025-04-13T00:52:30.42438655Z,44
2025-04-13T00:52:30.992029453Z,45
2025-04-13T00:52:31.538866708Z,44
2025-04-13T00:52:32.209277322Z,45
2025-04-13T00:52:32.855033709Z,44
2025-04-13T00:52:33.409096336Z,45
2025-04-13T00:52:33.995416706Z,44
2025-04-13T00:52:34.547204442Z,45
2025-04-13T00:52:35.122948511Z,44
2025-04-13T00:52:35.783022991Z,46
2025-04-13T00:52:36.359998401Z,45
2025-04-13T00:52:37.004950225Z,44
2025-04-13T00:52:37.563803066Z,45
2025-04-13T00:52:38.155881941Z,44
2025-04-13T00:52:38.708663349Z,46
2025-04-13T00:52:39.257144454Z,41
2025-04-13T00:52:39.812269971Z,45
2025-04-13T00:52:40.415876771Z,44
2025-04-13T00:52:40.946773044Z,45
2025-04-13T00:52:41.504848852Z,44
2025-04-13T00:52:42.088885789Z,45
2025-04-13T00:52:42.825088102Z,44
2025-04-13T00:52:43.381072273Z,45
2025-04-13T00:52:43.947112428Z,44
2025-04-13T00:52:44.518849925Z,45
2025-04-13T00:52:45.095090137Z,44
2025-04-13T00:52:45.669279582Z,45
2025-04-13T00:52:46.322053007Z,44
2025-04-13T00:52:46.966897443Z,45
