time,value
2025-04-13T00:58:46.332173691Z,28
2025-04-13T00:58:56.33344706Z,28
2025-04-13T00:59:06.362224256Z,28
2025-04-13T00:59:16.423913069Z,28
2025-04-13T00:59:26.451721638Z,28
2025-04-13T00:59:36.450567886Z,28
2025-04-13T00:59:46.461990822Z,28
2025-04-13T00:59:56.472762701Z,28
2025-04-13T01:00:06.518699549Z,28
2025-04-13T01:00:16.57919945Z,28
2025-04-13T01:00:26.644821968Z,28
2025-04-13T01:00:36.729460005Z,28
2025-04-13T01:00:46.748187265Z,28
2025-04-13T01:00:56.790608044Z,28
2025-04-13T01:01:06.865299015Z,28
2025-04-13T01:01:16.879808379Z,28
2025-04-13T01:01:26.931318792Z,28
2025-04-13T01:01:36.982030341Z,28
2025-04-13T01:01:46.99349449Z,28
2025-04-13T01:01:57.046519892Z,28
2025-04-13T01:02:07.113537422Z,28
2025-04-13T01:02:17.129482207Z,28
2025-04-13T01:02:27.145947442Z,28
2025-04-13T01:02:37.165481097Z,28
2025-04-13T01:02:47.178497416Z,28
2025-04-13T01:02:57.197463339Z,28
2025-04-13T01:03:07.242130445Z,28
2025-04-13T01:03:17.279648405Z,28
2025-04-13T01:03:27.301884124Z,28
2025-04-13T01:03:37.319341735Z,28
2025-04-13T01:03:47.3552308Z,28
2025-04-13T01:03:57.367924431Z,28
2025-04-13T01:04:07.385403632Z,28
2025-04-13T01:04:17.461307663Z,28
2025-04-13T01:04:27.467492759Z,28
2025-04-13T01:04:37.544007519Z,28
2025-04-13T01:04:47.61929975Z,28
2025-04-13T01:04:57.678787665Z,28
2025-04-13T01:05:07.733655479Z,28
2025-04-13T01:05:17.739815557Z,28
2025-04-13T01:05:27.757349513Z,28
2025-04-13T01:05:37.856151491Z,28
2025-04-13T01:05:47.910398943Z,28
2025-04-13T01:05:57.977871752Z,28
2025-04-13T01:06:08.024755933Z,27
2025-04-13T01:06:18.096026117Z,27
2025-04-13T01:06:28.13794511Z,27
2025-04-13T01:06:38.179438922Z,27
2025-04-13T01:06:48.264501459Z,27
2025-04-13T01:06:58.279019021Z,27
2025-04-13T01:07:08.347298675Z,27
2025-04-13T01:07:18.385655499Z,27
2025-04-13T01:07:28.433386854Z,27
2025-04-13T01:07:38.469677582Z,27
2025-04-13T01:07:48.549168007Z,27
2025-04-13T01:07:58.577367014Z,27
2025-04-13T01:08:08.633756955Z,27
2025-04-13T01:08:18.727335797Z,27
2025-04-13T01:08:28.741520978Z,27
2025-04-13T01:08:38.826104498Z,27
2025-04-13T01:08:48.888716111Z,27
2025-04-13T01:08:58.939265686Z,27
2025-04-13T01:09:08.997043227Z,27
2025-04-13T01:09:19.007111428Z,27
2025-04-13T01:09:29.01953885Z,27
2025-04-13T01:09:39.037233395Z,27
2025-04-13T01:09:49.02156862Z,27
2025-04-13T01:09:59.061254471Z,27
2025-04-13T01:10:09.138325705Z,27
2025-04-13T01:10:19.194342286Z,27
2025-04-13T01:10:29.273943682Z,27
2025-04-13T01:10:39.344126281Z,27
2025-04-13T01:10:49.38617604Z,27
2025-04-13T01:10:59.445477991Z,27
2025-04-13T01:11:09.506046762Z,27
2025-04-13T01:11:19.569708698Z,27
2025-04-13T01:11:29.645395454Z,27
2025-04-13T01:11:39.689606254Z,27
2025-04-13T01:11:49.741604252Z,27
2025-04-13T01:11:59.813606285Z,27
2025-04-13T01:12:09.855917062Z,27
2025-04-13T01:12:19.87367069Z,27
2025-04-13T01:12:29.9392173Z,27
2025-04-13T01:12:39.969003375Z,27
2025-04-13T01:12:50.008369076Z,27
2025-04-13T01:13:00.016314234Z,27
2025-04-13T01:13:10.080359578Z,27
2025-04-13T01:13:20.134995457Z,27
2025-04-13T01:13:30.207980017Z,27
2025-04-13T01:13:40.216126576Z,27
2025-04-13T01:13:50.243941563Z,27
2025-04-13T01:14:00.269608803Z,27
2025-04-13T01:14:10.317217555Z,27
2025-04-13T01:14:20.339297589Z,27
2025-04-13T01:14:30.375593703Z,27
2025-04-13T01:14:40.42101947Z,27
2025-04-13T01:14:50.466819427Z,27
2025-04-13T01:15:00.507857286Z,27
2025-04-13T01:15:10.569391313Z,27
2025-04-13T01:15:20.621579653Z,27
2025-04-13T01:15:30.670368656Z,27
2025-04-13T01:15:40.707892649Z,27
2025-04-13T01:15:50.753833904Z,27
2025-04-13T01:16:00.810431696Z,27
2025-04-13T01:16:10.866286398Z,27
2025-04-13T01:16:20.896269236Z,27
2025-04-13T01:16:30.947484983Z,27
2025-04-13T01:16:41.023679044Z,27
2025-04-13T01:16:51.053197368Z,27
2025-04-13T01:17:01.089173236Z,27
2025-04-13T01:17:11.127324219Z,27
2025-04-13T01:17:21.157479978Z,27
2025-04-13T01:17:31.22329932Z,27
2025-04-13T01:17:41.233492034Z,27
2025-04-13T01:17:51.299704072Z,27
2025-04-13T01:18:01.32687413Z,27
2025-04-13T01:18:11.38956667Z,27
2025-04-13T01:18:21.427611008Z,27
2025-04-13T01:18:31.468929991Z,27
2025-04-13T01:18:41.513259969Z,27
2025-04-13T01:18:51.549621621Z,27
2025-04-13T01:19:01.583072369Z,27
2025-04-13T01:19:11.635153598Z,27
2025-04-13T01:19:21.683334177Z,27
2025-04-13T01:19:31.719798341Z,27
2025-04-13T01:19:41.779148406Z,27
2025-04-13T01:19:51.805435544Z,27
2025-04-13T01:20:01.847368749Z,27
2025-04-13T01:20:11.885400866Z,27
2025-04-13T01:20:21.933538167Z,27
2025-04-13T01:20:31.979445523Z,27
2025-04-13T01:20:42.033395884Z,27
2025-04-13T01:20:52.093593967Z,27
2025-04-13T01:21:02.138787695Z,27
2025-04-13T01:21:12.181197495Z,27
2025-04-13T01:21:22.260602882Z,27
2025-04-13T01:21:32.275188499Z,27
2025-04-13T01:21:42.334219361Z,27
2025-04-13T01:21:52.365394862Z,27
2025-04-13T01:22:02.398105427Z,27
2025-04-13T01:22:12.467819521Z,27
2025-04-13T01:22:22.517358736Z,27
2025-04-13T01:22:32.565384967Z,27
2025-04-13T01:22:42.597453404Z,27
2025-04-13T01:22:52.621194065Z,27
2025-04-13T01:23:02.683432101Z,27
2025-04-13T01:23:12.74177875Z,27
2025-04-13T01:23:22.804775159Z,27
2025-04-13T01:23:32.835205144Z,27
2025-04-13T01:23:42.909375572Z,27
2025-04-13T01:23:52.969318013Z,27
2025-04-13T01:24:03.002007347Z,27
2025-04-13T01:24:13.050210081Z,27
2025-04-13T01:24:23.069009181Z,27
2025-04-13T01:24:33.123331695Z,27
2025-04-13T01:24:43.178971009Z,27
2025-04-13T01:24:53.236975418Z,27
2025-04-13T01:25:03.26521902Z,27
2025-04-13T01:25:13.339311445Z,27
2025-04-13T01:25:23.349243742Z,27
2025-04-13T01:25:33.411209024Z,27
2025-04-13T01:25:43.489309579Z,27
2025-04-13T01:25:53.537443761Z,27
2025-04-13T01:26:03.599346803Z,27
2025-04-13T01:26:13.64761401Z,27
2025-04-13T01:26:23.709909692Z,27
2025-04-13T01:26:33.768621817Z,27
2025-04-13T01:26:43.790160823Z,27
2025-04-13T01:26:53.833127136Z,27
2025-04-13T01:27:03.864443298Z,27
2025-04-13T01:27:13.889978814Z,27
2025-04-13T01:27:23.944806875Z,27
2025-04-13T01:27:33.977371905Z,27
2025-04-13T01:27:44.052701632Z,27
2025-04-13T01:27:54.099610983Z,27
2025-04-13T01:28:04.12390452Z,27
2025-04-13T01:28:14.183124156Z,27
2025-04-13T01:28:24.224940453Z,27
2025-04-13T01:28:34.270243658Z,27
2025-04-13T01:28:44.321115632Z,27
2025-04-13T01:28:54.371358914Z,27
2025-04-13T01:29:04.391878329Z,27
2025-04-13T01:29:14.42499905Z,27
2025-04-13T01:29:24.463328465Z,27
2025-04-13T01:29:34.515694321Z,27
2025-04-13T01:29:44.57446185Z,27
2025-04-13T01:29:54.615535451Z,27
2025-04-13T01:30:04.63914672Z,27
2025-04-13T01:30:14.699255059Z,27
2025-04-13T01:30:24.729053347Z,27
2025-04-13T01:30:34.755265942Z,27
2025-04-13T01:30:44.806326521Z,27
2025-04-13T01:30:54.85298816Z,27
2025-04-13T01:31:04.892658896Z,27
2025-04-13T01:31:14.951163736Z,27
2025-04-13T01:31:25.038859018Z,27
2025-04-13T01:31:35.04578847Z,27
2025-04-13T01:31:45.089050113Z,27
2025-04-13T01:31:55.131409636Z,27
2025-04-13T01:32:05.17166729Z,27
2025-04-13T01:32:15.235432235Z,27
2025-04-13T01:32:25.245460817Z,27
2025-04-13T01:32:35.277613423Z,27
2025-04-13T01:32:45.337534545Z,27
2025-04-13T01:32:55.377568495Z,27
2025-04-13T01:33:05.440115367Z,27
2025-04-13T01:33:15.479412769Z,27
2025-04-13T01:33:25.508410745Z,27
2025-04-13T01:33:35.522992876Z,27
2025-04-13T01:33:45.594031372Z,27
2025-04-13T01:33:55.636553834Z,27
2025-04-13T01:34:05.685543563Z,27
2025-04-13T01:34:15.75450767Z,27
2025-04-13T01:34:25.795475081Z,27
2025-04-13T01:34:35.836068578Z,27
2025-04-13T01:34:45.87849434Z,27
2025-04-13T01:34:55.935383215Z,27
2025-04-13T01:35:05.969154593Z,27
2025-04-13T01:35:16.051399847Z,27
2025-04-13T01:35:26.085059028Z,27
2025-04-13T01:35:36.126295795Z,27
2025-04-13T01:35:46.179996084Z,27
2025-04-13T01:35:56.234519059Z,27
2025-04-13T01:36:06.264490024Z,27
2025-04-13T01:36:16.329580286Z,27
2025-04-13T01:36:26.383857297Z,27
2025-04-13T01:36:36.437721019Z,27
2025-04-13T01:36:46.507255117Z,27
2025-04-13T01:36:56.543583629Z,27
2025-04-13T01:37:06.585946433Z,27
2025-04-13T01:37:16.640625171Z,27
2025-04-13T01:37:26.711824452Z,27
2025-04-13T01:37:36.769927582Z,27
2025-04-13T01:37:46.803749338Z,27
2025-04-13T01:37:56.815080672Z,27
2025-04-13T01:38:06.872886523Z,27
2025-04-13T01:38:16.921713Z,27
2025-04-13T01:38:26.97808294Z,27
2025-04-13T01:38:37.040730705Z,27
2025-04-13T01:38:47.052737834Z,27
2025-04-13T01:38:57.091429714Z,27
2025-04-13T01:39:07.134101194Z,27
2025-04-13T01:39:17.188316066Z,27
2025-04-13T01:39:27.218442093Z,27
2025-04-13T01:39:37.279631813Z,27
2025-04-13T01:39:47.321420809Z,27
2025-04-13T01:39:57.347269589Z,27
2025-04-13T01:40:07.387012553Z,27
2025-04-13T01:40:17.468121315Z,27
2025-04-13T01:40:27.518133613Z,27
2025-04-13T01:40:37.553891904Z,27
2025-04-13T01:40:47.604838173Z,27
2025-04-13T01:40:57.658102181Z,27
2025-04-13T01:41:07.716862334Z,27
2025-04-13T01:41:17.755580523Z,27
2025-04-13T01:41:27.771636103Z,27
2025-04-13T01:41:37.814942451Z,26
2025-04-13T01:41:47.865963965Z,27
2025-04-13T01:41:57.924150765Z,27
2025-04-13T01:42:07.987018353Z,27
2025-04-13T01:42:18.086936365Z,27
2025-04-13T01:42:28.118171403Z,26
2025-04-13T01:42:38.161603373Z,27
2025-04-13T01:42:48.173875525Z,26
2025-04-13T01:42:58.21290481Z,26
2025-04-13T01:43:08.257981201Z,27
2025-04-13T01:43:18.31785425Z,26
2025-04-13T01:43:28.354491186Z,26
2025-04-13T01:43:38.470478198Z,26
2025-04-13T01:43:48.436472533Z,26
2025-04-13T01:43:58.482544008Z,26
2025-04-13T01:44:08.51490037Z,27
2025-04-13T01:44:18.554879616Z,26
2025-04-13T01:44:28.609007396Z,26
2025-04-13T01:44:38.654172674Z,27
2025-04-13T01:44:48.714238505Z,26
2025-04-13T01:44:58.768090734Z,26
2025-04-13T01:45:08.80648001Z,26
2025-04-13T01:45:18.832038741Z,26
2025-04-13T01:45:28.876230572Z,26
2025-04-13T01:45:38.90766803Z,27
2025-04-13T01:45:48.957179719Z,26
2025-04-13T01:45:59.024442924Z,26
2025-04-13T01:46:09.071021249Z,26
2025-04-13T01:46:19.136088756Z,26
2025-04-13T01:46:29.18773333Z,26
2025-04-13T01:46:39.237474864Z,26
2025-04-13T01:46:49.293358476Z,26
2025-04-13T01:46:59.339412816Z,26
2025-04-13T01:47:09.353361178Z,26
2025-04-13T01:47:19.412194836Z,26
2025-04-13T01:47:29.445338662Z,26
2025-04-13T01:47:39.484174005Z,26
2025-04-13T01:47:49.492879817Z,26
2025-04-13T01:47:59.52996262Z,26
2025-04-13T01:48:09.589692052Z,26
2025-04-13T01:48:19.61791382Z,27
2025-04-13T01:48:29.675376181Z,26
2025-04-13T01:48:39.749768774Z,26
2025-04-13T01:48:49.781401255Z,26
2025-04-13T01:48:59.822139963Z,26
2025-04-13T01:49:09.873533992Z,26
2025-04-13T01:49:19.949518112Z,26
2025-04-13T01:49:30.017712111Z,26
2025-04-13T01:49:40.059262971Z,26
2025-04-13T01:49:50.10019159Z,26
2025-04-13T01:50:00.116460712Z,26
2025-04-13T01:50:10.149768636Z,26
2025-04-13T01:50:20.220469166Z,26
2025-04-13T01:50:30.253743173Z,26
2025-04-13T01:50:40.324413685Z,26
2025-04-13T01:50:50.326545139Z,26
2025-04-13T01:51:00.341310519Z,26
2025-04-13T01:51:10.352846068Z,26
2025-04-13T01:51:20.409091615Z,26
2025-04-13T01:51:30.457735858Z,26
2025-04-13T01:51:40.481343487Z,26
2025-04-13T01:51:50.52554888Z,26
2025-04-13T01:52:00.567916817Z,26
2025-04-13T01:52:10.627595873Z,26
2025-04-13T01:52:20.675890608Z,26
2025-04-13T01:52:30.727854298Z,26
2025-04-13T01:52:40.780217491Z,26
2025-04-13T01:52:50.790944223Z,26
2025-04-13T01:53:00.846314605Z,26
2025-04-13T01:53:10.86743486Z,26
2025-04-13T01:53:20.905584625Z,26
2025-04-13T01:53:30.976805243Z,26
2025-04-13T01:53:41.048865196Z,26
2025-04-13T01:53:51.133773949Z,26
2025-04-13T01:54:01.141414593Z,26
2025-04-13T01:54:11.16561185Z,26
2025-04-13T01:54:21.173578002Z,26
2025-04-13T01:54:31.240921392Z,26
2025-04-13T01:54:41.249191752Z,26
2025-04-13T01:54:51.27272678Z,26
2025-04-13T01:55:01.306019013Z,26
2025-04-13T01:55:11.348837358Z,26
2025-04-13T01:55:21.418494163Z,26
2025-04-13T01:55:31.477421155Z,26
2025-04-13T01:55:41.558739722Z,26
2025-04-13T01:55:51.589178295Z,26
2025-04-13T01:56:01.603046148Z,26
2025-04-13T01:56:11.612284111Z,26
2025-04-13T01:56:21.683211815Z,26
2025-04-13T01:56:31.697393481Z,26
2025-04-13T01:56:41.792978337Z,26
2025-04-13T01:56:51.866916513Z,26
2025-04-13T01:57:01.972032961Z,26
2025-04-13T01:57:11.977944223Z,26
2025-04-13T01:57:22.017942456Z,26
2025-04-13T01:57:32.090068398Z,26
2025-04-13T01:57:42.153827564Z,26
2025-04-13T01:57:52.169865313Z,26
2025-04-13T01:58:02.239679109Z,26
2025-04-13T01:58:12.251632515Z,26
2025-04-13T01:58:22.308620477Z,26
2025-04-13T01:58:32.378414747Z,26
2025-04-13T01:58:42.378435488Z,26
2025-04-13T01:58:52.433437125Z,26
2025-04-13T01:59:02.493591338Z,26
2025-04-13T01:59:12.563368207Z,26
2025-04-13T01:59:22.633616065Z,26
2025-04-13T01:59:32.695270479Z,26
2025-04-13T01:59:42.775237121Z,26
2025-04-13T01:59:52.83275755Z,26
2025-04-13T02:00:02.917748416Z,26
2025-04-13T02:00:12.969855513Z,26
2025-04-13T02:00:23.010113932Z,26
2025-04-13T02:00:33.047710947Z,26
2025-04-13T02:00:43.076757344Z,26
2025-04-13T02:00:53.121915881Z,26
2025-04-13T02:01:03.151900677Z,26
2025-04-13T02:01:13.213992068Z,26
2025-04-13T02:01:23.235042637Z,26
2025-04-13T02:01:33.263763972Z,26
2025-04-13T02:01:43.261286196Z,26
2025-04-13T02:01:53.342347266Z,26
2025-04-13T02:02:03.364253921Z,26
2025-04-13T02:02:13.389866017Z,26
2025-04-13T02:02:23.397522513Z,26
2025-04-13T02:02:33.439129156Z,26
2025-04-13T02:02:43.439762552Z,26
2025-04-13T02:02:53.480992146Z,26
2025-04-13T02:03:03.519629408Z,26
2025-04-13T02:03:13.549564868Z,26
2025-04-13T02:03:23.573058213Z,26
2025-04-13T02:03:33.617148768Z,26
2025-04-13T02:03:43.668943621Z,26
2025-04-13T02:03:53.705266047Z,26
2025-04-13T02:04:03.738278246Z,26
2025-04-13T02:04:13.805122219Z,26
2025-04-13T02:04:23.845717233Z,26
2025-04-13T02:04:33.88905452Z,26
2025-04-13T02:04:43.929122098Z,26
2025-04-13T02:04:53.986691305Z,26
2025-04-13T02:05:04.041564532Z,26
2025-04-13T02:05:14.119926983Z,26
2025-04-13T02:05:24.157216417Z,26
2025-04-13T02:05:34.199633074Z,26
2025-04-13T02:05:44.279150142Z,26
2025-04-13T02:05:54.333181595Z,26
2025-04-13T02:06:04.388398666Z,26
2025-04-13T02:06:14.461269421Z,26
2025-04-13T02:06:24.530401405Z,26
2025-04-13T02:06:34.579514507Z,26
2025-04-13T02:06:44.606241492Z,26
2025-04-13T02:06:54.662480698Z,26
2025-04-13T02:07:04.740382159Z,26
2025-04-13T02:07:14.796956466Z,26
2025-04-13T02:07:24.85135762Z,26
2025-04-13T02:07:34.906352761Z,26
2025-04-13T02:07:44.973908695Z,26
2025-04-13T02:07:55.009751284Z,26
2025-04-13T02:08:05.071469961Z,26
2025-04-13T02:08:15.131216384Z,26
2025-04-13T02:08:25.198276788Z,26
2025-04-13T02:08:35.24732453Z,26
2025-04-13T02:08:45.338355394Z,26
2025-04-13T02:08:55.419651608Z,26
2025-04-13T02:09:05.49738968Z,26
2025-04-13T02:09:15.506896257Z,26
2025-04-13T02:09:25.558692624Z,26
2025-04-13T02:09:35.631417249Z,26
2025-04-13T02:09:45.634752247Z,26
2025-04-13T02:09:55.719564716Z,26
2025-04-13T02:10:05.802645145Z,26
2025-04-13T02:10:15.812521416Z,26
2025-04-13T02:10:25.900636017Z,26
2025-04-13T02:10:35.983433657Z,26
2025-04-13T02:10:46.055592479Z,26
2025-04-13T02:10:56.140514921Z,26
2025-04-13T02:11:06.215331692Z,26
2025-04-13T02:11:16.22756045Z,26
2025-04-13T02:11:26.256292628Z,26
2025-04-13T02:11:36.292117836Z,26
2025-04-13T02:11:46.284059746Z,26
2025-04-13T02:11:56.371992362Z,26
2025-04-13T02:12:06.434184502Z,26
2025-04-13T02:12:16.52762076Z,26
2025-04-13T02:12:26.597643034Z,26
2025-04-13T02:12:36.62931359Z,26
2025-04-13T02:12:46.637185452Z,26
2025-04-13T02:12:56.719838323Z,26
2025-04-13T02:13:06.805557375Z,26
2025-04-13T02:13:16.81144792Z,26
2025-04-13T02:13:26.875499167Z,26
2025-04-13T02:13:36.951758773Z,26
2025-04-13T02:13:46.993287743Z,26
2025-04-13T02:13:57.061561862Z,26
2025-04-13T02:14:07.093379592Z,26
2025-04-13T02:14:17.183483307Z,26
2025-04-13T02:14:27.26997583Z,26
2025-04-13T02:14:37.3435176Z,26
2025-04-13T02:14:47.437184651Z,26
2025-04-13T02:14:57.480699681Z,26
2025-04-13T02:15:07.560423865Z,26
2025-04-13T02:15:17.573567711Z,26
2025-04-13T02:15:27.652609907Z,26
2025-04-13T02:15:37.731996186Z,26
2025-04-13T02:15:47.824676391Z,26
2025-04-13T02:15:57.85634411Z,26
2025-04-13T02:16:07.940569362Z,26
2025-04-13T02:16:18.036470019Z,26
2025-04-13T02:16:28.04841514Z,26
2025-04-13T02:16:38.133532528Z,26
2025-04-13T02:16:48.137503984Z,26
2025-04-13T02:16:58.204513739Z,26
2025-04-13T02:17:08.204411141Z,26
2025-04-13T02:17:18.237667343Z,26
2025-04-13T02:17:28.300547664Z,26
2025-04-13T02:17:38.32948034Z,26
2025-04-13T02:17:48.412468632Z,26
2025-04-13T02:17:58.431566056Z,26
2025-04-13T02:18:08.480780821Z,26
2025-04-13T02:18:18.560569972Z,26
2025-04-13T02:18:28.601499956Z,26
2025-04-13T02:18:38.685092737Z,26
2025-04-13T02:18:48.714397874Z,26
2025-04-13T02:18:58.72565248Z,26
2025-04-13T02:19:08.745961821Z,26
2025-04-13T02:19:18.747450384Z,26
2025-04-13T02:19:28.806325664Z,26
2025-04-13T02:19:38.867155629Z,26
2025-04-13T02:19:48.920374169Z,26
2025-04-13T02:19:58.98428313Z,26
2025-04-13T02:20:08.997767756Z,26
2025-04-13T02:20:19.065971777Z,26
2025-04-13T02:20:29.10159388Z,26
2025-04-13T02:20:39.161711382Z,26
2025-04-13T02:20:49.207544083Z,26
2025-04-13T02:20:59.230550923Z,25
2025-04-13T02:21:09.230864913Z,26
2025-04-13T02:21:19.271328344Z,25
2025-04-13T02:21:29.326829355Z,26
2025-04-13T02:21:39.377946178Z,26
2025-04-13T02:21:49.458118643Z,25
2025-04-13T02:21:59.475358721Z,25
2025-04-13T02:22:09.536484954Z,25
2025-04-13T02:22:19.586238134Z,25
2025-04-13T02:22:29.645065347Z,25
2025-04-13T02:22:39.727061084Z,26
2025-04-13T02:22:49.76193104Z,25
2025-04-13T02:22:59.793805702Z,26
2025-04-13T02:23:09.845914003Z,26
2025-04-13T02:23:19.935419838Z,26
2025-04-13T02:23:29.942870748Z,26
2025-04-13T02:23:39.958180815Z,26
2025-04-13T02:23:49.952601281Z,25
2025-04-13T02:23:59.971812969Z,26
2025-04-13T02:24:10.025851303Z,26
2025-04-13T02:24:20.02606526Z,25
2025-04-13T02:24:30.035974297Z,25
2025-04-13T02:24:40.049627548Z,25
2025-04-13T02:24:50.137722492Z,25
2025-04-13T02:25:00.125859407Z,25
2025-04-13T02:25:10.213893902Z,26
2025-04-13T02:25:20.217823715Z,26
2025-04-13T02:25:30.302063839Z,26
2025-04-13T02:25:40.360013514Z,25
2025-04-13T02:25:50.414147506Z,25
2025-04-13T02:26:00.451708604Z,25
2025-04-13T02:26:10.536116232Z,25
2025-04-13T02:26:20.582488422Z,25
2025-04-13T02:26:30.66139919Z,26
2025-04-13T02:26:40.705273771Z,25
2025-04-13T02:26:50.807499047Z,25
2025-04-13T02:27:00.87157474Z,25
2025-04-13T02:27:10.934554381Z,26
2025-04-13T02:27:20.939111739Z,26
2025-04-13T02:27:30.999132213Z,25
2025-04-13T02:27:41.017543943Z,25
2025-04-13T02:27:51.017495519Z,25
2025-04-13T02:28:01.019391611Z,25
2025-04-13T02:28:11.103160282Z,25
2025-04-13T02:28:21.191005561Z,25
2025-04-13T02:28:31.276164631Z,26
2025-04-13T02:28:41.325818033Z,26
2025-04-13T02:28:51.388051347Z,25
2025-04-13T02:29:01.449241853Z,26
2025-04-13T02:29:11.813568517Z,26
2025-04-13T02:29:22.187984298Z,26
2025-04-13T02:29:32.492518448Z,95
2025-04-13T02:29:42.696446828Z,95
2025-04-13T02:29:52.785581618Z,95
2025-04-13T02:30:02.790239127Z,95
